text,label
"아니 좀 적당히 멋져야지...
이렇게 잘생기면 어쩌자는거야...
오늘도 이렇게 녹아내리라고 하면 그냥 녹아내려야지 뭐...
https://www.vlive.tv/video/127868 ",sad
오늘은 진짜 공부 한다,angry
왜 지새끼 실력없는 건 생각 안하는지 모루겠어여 ㅋㅋㅋㅋㅋㅋ 깔려면 줂영이를 까야지 분량을 서노가 조절하는 것도 아니구~,sad
나오겠지요,sad
근데 이렇게만 보니까 앨범자켓은 조금 무서워,fear
"우와! 이 몸무게 실화인가!!
무려 5키로 증량이라니!!!
언제 빼지",fear
자면서 기다릴게 음 조금... 피터가 왔다가서 덜 아픈 것 같아! 맨날 걱정만 하게 하는 것 같아...,sad
"ㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㄹㅋㄹㅋㄹㅋㄹㅋㄹ그냥 실명ㅇㅣ라니  주접ㅈ이라도 조아 난ㄴ 언니랑만 소통할수이따면야 ,.......뜬금포지만 ^^7 충성충성 린ㅇ언니 발닦개가 되겠습ㅈ니다 (❁´▽`❁)",fear
넵!!! 만나용~!!,happy
맘 같아선 이미 옆에 앉아있었쥬 ...,sad
"드림콘서트 태민석 원가양도받습니다
 정말 간절히 원해요 부탁드립니다
#드림콘서트양도 #양도 #태민 #태민드림콘서트 #원가양도 #샤이니월드 #샤월 #드림콘서트",sad
오늘도 조은꿈꿔!!!,happy
"해넘겨서까지 예고를 왜그리 오래했능지 알게따
아미들 심장마사지 기간이어썽ㅋㄱㅋㄱㄲ
알고 보는건데 왤케 실감나고 떨리는지
아쥬 정신을 못차리게따까아아악 O<-<
#MTVBRKPOPBTS
#MTVBRFANDOMBTSARMY
#PremiosMTVMiaw @BTS_twtpic.twitter.com/dVHpYOEsf2",fear
 기억해둘게요!!,fear
콘 왜 돇한테 뒤집어씌우려는지 잘 모르겠지만 다들 저렇게 확신에 찬 어조로 말할만큼 확실하면 저렇게 알계들 폭탄돌리기식으로 누군지 알텐데? 안그럴거 같은데ㅋㅋㅋㅋ 걍 끌어다놓고 조리돌림하지,fear
헉 첼님 배고프시겠당ㅠㅠㅠ 뭐라도 드시어요,sad
약간 땽흑 뽀뽀보고싶은 날이 있는데 오늘이어라,happy
"도검,,,위주,,,,,",sad
뚫님이 좋아하는 사람이랑 뚫님을 좋아하는 사람들만 연락하세요,angry
트래픽에 문제가 생겼는지 접속이 원활하지 않다고 합니다 추후 다시 공지 올리도록 하겠습니다.,sad
헉 답이 늦어 죄송해요 앞으로 잘부탁드려요!!,fear
" 준섭아, 안뇽
오늘 컨디션이 안좋은지 지금까지 자고 잇엇엉,,ㅜㅡㅜ 벌써 3시야 해야 하는 것두 많은데ㅠㅠ 우래기 몸은 이제 괜차나?? 계절이 바꿔가는 시기라 그런지 아픈 사람이 많더라 서로 건강하게 살쟈!!! 오늘도 사랑해",fear
"통일을 기다리다 지쳐 버린
그들의 마음속 한줄기의의 빛이
되어 손을 내밀어 준  신자봉이 떴다

[HMBC] 나의 살던 고향은 4화 - 속초교회 
 http://bit.ly/2HcWn5k 
#수요일 #우리 #소원은 #통일 #봉사 #사랑 #전쟁 #아픔 #눈물 #보람찬 #하루 #HMBCpic.twitter.com/esC0rBFz3s",sad
하루하루 정국이 보면서 항상 미소가 한가득  방탄소년단 정국 언제나 사랑해 #정국 #전정국 #방탄소년단정국 #JK #JUNGKOOK http://naver.me/5d1shJQl ,happy
으으... 어렵네요 한달 정도 기간 잡아도 되는걸까요 사본 적도 없고 만들어본 적은 더더욱 없어서 미티겠그여 소설 덕질 힘드네요,sad
이게 끝 아니지....안돼,angry
부꾸부꾸님 너무 재밋자나요 네온사인이래 네온..사인!!,fear
"KT 배정대, 우측 척골 골절로 말소... '6~8주' 재활 (출처 : 스타뉴스) http://naver.me/Fbc2ZplX 

어떤 ㅅㄲ가 던졌어???",fear
나진자 념님덕에 혐생에서 캉칸력 겨우겨우 수혈받는중.. 방학에 꼭 계정 파야지...,fear
(홍보 왕창 해드릴테야!!) ㅠㅠㅠ저두여ㅠㅠㅠ 너무 멀기도 하고..8-8 그래도 담번엔 꼭 가야겠어요!!,happy
요.. 요기가 아닌가a (돗자리 다시 곱게 접어 품에 안고 굴러간다...,happy
"#멘션온_3단어_닉네임 
애옹pic.twitter.com/yQPfhihmtj",sad
" 같이 힘내자,,",fear
완전.. 어깨 다리 오백번 주물주물 해주고 싷은걸??  수고해써.... 인제 끝낫어??,fear
"요즘 툽때문에 메인폰으루 스밍하면서 트윗하고 공폰으루 뮤스하는데,,들오자마자 이글 보여서 저도 모르게 손가락이 홀린듯 유튭 눌러 스밍 꺼버리는..캡쳐 맘에들어  자책하지 않아요..
#MTVBRKPOPBTS
#MTVBRFANDOMBTSARMY
#PremiosMTVMIAW @BTS_twtpic.twitter.com/F2QvDVoyQF",sad
걱정해주셔서 감사해요!! 지금도 아프긴한데 학교에서 있을때보단 호전됬어요..!!,happy
손흥민 머임ㅋㅋㅋㅋㅋㅋ,fear
좋아요,happy
소위말하는 이팅사운드 그거 되게 취향갈리는거 아닌가 남이 음식물씹는소리를 듣고싶지 않은 사람이 대다수아닌가... 도대체 왜 내가 찾아본것도 아닌데 티비광고에서 남이 치킨먹는소리 asmr을 들어야하는가...,fear
네..1400점이니까 그럴걸여 그때 자리야 개조앗다는데  전 안해봣지만,happy
히히~~ ,happy
대체 프린스가 어디있냐고 물었더니 왕자한테만 보인다고 우기는 울남편..ㅋㅋㅋㅋㅋ 이 정도면 진짜 병입니다..,fear
"#메ㅇㅣ저안전공원
#빗썸
 M X M 2 3 4 . C O M 


입장 


제간산아육물




심및직여무빠




어시집의것문...

V36eqpMCC1vBjcSMHj3D",angry
내가 화가난다!! 우리언니 건들지마,angry
얼마 얼마?예요?!,fear
 안녕하세요!! 저는 03여무 성덕이라고 합니다 트친소에 흔적을 남기셨길래 뎀으로 찾아갈려다가 닫혀있길래 이렇게 멘션으로 찾아왔습니다!! 앞으로 같이 즐겁게 덕질하고 시끄러운 탐라를 만들어봐요 ,happy
(닮았다고 할 때는 언제고...)  pic.twitter.com/3AuNlAsYJr,angry
클립보드에 들어갓는데 비슥한게 잇어서 그랫서,sad
헐 많이 아프세요?ㅠㅠㅜㅠㅠ빨리 나으시면 좋겠네요,sad
잘 주무셨다니 너무너무 조아요 상어 장난감..!!♡♡ 정말 귀엽고 감동적이에요 저도 여기저기 돌아다니면서 모찌님 유사굿즈 보고 싶어요...! 흑 흑 모찌가 대한민국 대 메이저 장르가 될 날까지 기다려야겠어요,sad
야하다는 것보단 사랑 확인하는 것 같아서 랜선 이모는 주먹물고 울었어요,sad
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그랴 조만간 인사하러가자,happy
오늘 사복 뒷모습,sad
엘리님 그플 못오시나요,fear
나 오늘도 출근해서 지금 진짜 인성개파탄났어,angry
앙아ㅏ대ㅐ!!! 롱님은 제가 지킬곱니다!!,sad
가발에 태양빛 쬐고있으니 두통오고 장난아니네....,sad
"디오니 낫투.. 그 이후로 너무 좋아 
미쳐 기절후 떡밥 아무것도 못줍고..
현생에 넘쳐나는 떡밥에 포기상태 ㅋㅋ
걍 내일콘 기다려야지
애들아 오늘도 스타디움 뿌셔버려
@BTS_twt",fear
스트레스..생각해보니 증상 생길 즈음에 엄청 힘든 시기이긴 했네요ㅜ ㅜ 그래도 요즘은 맘 고생할 일은 없는데 한번 생긴게 없어지진 않으니까요ㅠㅠ 상냥한 듀님ㅜㅜ 고마워요 추천해준 약 한번 먹어볼게요 오늘 오랫만에 출근해서 정신이 없네용ㅇㅁㅇ) 쫀하루되시구 퇴근탐라에서 봐용,happy
좋아용,happy
진심 개 빡치니까 빨리 결정하라고!!!!!! 온라인판매해!!!! 제발!!!! 예약받아서 굿즈 제대로 만들어라고!!!!!!!!!,angry
붱쨘은 내칭구 조아여,sad
배운대로 써주꾸마!!  pic.twitter.com/scpAXX20RZ,fear
..직장인은 이렇게 힘든 거였어 오늘 하루도 수고했어 언니야 집 얼른 가서 내일은 하루종일 쉬자!!,sad
6만이랑 8만은 완전 틀리지!!!,angry
?????????나 현생 바빠서 트위터 안 들어온지 일주일이 다 되어가는데??????????????????????????????????pic.twitter.com/yCgTfNxwPf,angry
짖짜 지금 하구 잇는데 넘 편해요 이걸 왜 몰랏는가 ㅠㅠㅜ 한 층더 높아진 즐거운 고수후레 할 서 잇을 것 같아요 감사합니다,happy
"샘... 저 지금 오열 
언급 감사해여 ",angry
불평한다고 사회가 바뀌진않으니 공부하긴 해야지,fear
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앙댘ㅋㅋㅋㅋㅋ 망가지면..,sad
헉 고록님 오랜만이에요  아버지 일 도와드리느라... 인쇄쪽 일하시거든요.. 그래서 금요일부터 천개 이천개 인쇄하시는 물건 옆에서 빼드리고 비닐 넣고 상자에 집어넣고 인쇄할 물건 다시 빼서 갖다놓고 이런 일 무한 반복... 심지어 바빠서 회사에서 자고 오늘까지 일했어요,sad
파업????? 나 통깁스했다고...,angry
친구 pic.twitter.com/RB47vqA4TT,happy
"나봄님 어쩌다 유령 이거 해보세요
https://twitter.com/2ndhand99/status/1103581481106993152?s=21 …",sad
진짜루 랭킹전에서 대장 만나면 전 바로 장원을 선택할래여,sad
응응! 근데 언니 이거 쫌 비싸... 나 너무 이뻐서 큰 맘 먹구 산당ㅋㅋㅋ,sad
나는 내일 숙취로 고생하겠지...,happy
ㄴㅇㄱ 이건 또 뭐야...,sad
진저맨은 싫어 하시는 걸로...,fear
크아아악,angry
넵 사장님,happy
"Iㅡiya jg si,,,",happy
원픽(투픽)에 호감픽까지 하면 15명이야,fear
헙 ... (( 심쿵사루 디짐 ,fear
너무 귀엽죠 ㅠㅠ 계속 흐뭇하게 보게 된단 말이죠.  박보영이 흔하게 생겼다는 대사 나올 때마다 정색하게 되지만...,sad
올해최고의 영상..  https://twitter.com/daechikid/status/1126444725085425664 …,sad
아휴 그러네요 더위 조심,sad
"만두넷에서 일을 진행 못할 것 같으면 외부 도움을 일정 생각해서 빠르게 이임을 하든가, 시간 촉박해서 불안해하는 사람들이 일어날 때까지 무엇을 하셨는지. 지금도 개인이고 홈마고 음원 이벤트 하는 와중에 만두넷은 무슨 지원을 하는지 모르겠고, 홍보도 만두넷이 창작해서 진행하는지?",angry
"#MTVBRKPOPBTS #MTVBRFANDOMBTSARMY #premiosmtvmiaw @BTS_twt 
점심 드셨나요? 툽하면 소화가 잘됩니다 pic.twitter.com/aFnCKdPpfC",happy
베이비부인데 작년 연말부터 얘기 있었어요 부산 행사 가다 사고 났는데도 행사 강행 다쳐서 병원 가고 싶다해도 안 보내줘서 사비로 병원 진료 받았다고했었어요,sad
처음부터 제대로 말하던가.,angry
ㅠㅠㅠㅠㅠㅠㅠㅜㅜㅜㅜㅜ클로티와 름은 제가 책임집니다!  름님 개인소량 굿즈 넣으시는 거예요? 대박 대대박,angry
꼭 중요할 때 이러더라...쒸익쒸익,angry
아니 세상에 업전이 벌써 10권 째라그요??? 그렇게나 지났는데도 업전이 안 끝났다니요!!! 제 기억으론 합종군 편도 10권 정도였던 것 같은데ㅠㅠㅠㅠㅠㅠ그리고 작가놈은 돈도 벌고 어시도 쓰는데 왜 그모양22222 작가놈은 어서 각성해서 그림실력을 더 높여와라!!!,fear
흑 소라님 라뷰 저 소라님의 코스사진이 너무 보고싶은데 인화사진 또 안뽑으시나요ㅜㅜㅜㅜ 붙여놓고봐야해요,sad
ㅋㅋㅋㅋㅋㅋ아 카돈님 화내는것두 넘 귀여우셔잉ㅠ이든이가 뭐가 평범한가요 저야말로 화가 나내요,angry
우리 더기 작소더기 보고싶...  https://twitter.com/duck2_gil/status/1126470975996882946 …,sad
"수신료 거부운동합시다!
너무 분해요",angry
"밤에 혼자 글쓰면 너무 외롭다....
흡.. 나만 마감하고 있는 게 아닌데.....
밤새고 싶지 않아도 항상 밤에 집중되니..
휴.... pic.twitter.com/KEXTEWwCrs",sad
크리미돌...와인...로웨...재판....,fear
넵넵~완성샷 기대할께요~,happy
세상에  그냥 율동이네  데뷔한게  신기해,fear
헉 좋아요ㅠㅠ 꼭 뵈요 제가 맛난거 가지구 가겠습니다ㅜㅜ 몇시쯤 오셔요?! ,sad
"내 슬로건도 있다구?? 감동이얌 나는 글귀사진 만들었는뎁 포토샵 망한거 같오... 잘 나올지 모르겝따,,, 봐보구 아닌거 같으면 고이 잘 모셔놓구 다른거 생각해봐야 될수도..",sad
#찜댕카톡테마후기 으아아ㅠㅠ 왤케 이뻐요ㅠㅠㅠ 최애 정국이 티어 받아서 행볶케용 항상 찜댕님 응원하구 있어용ㅇ 화이팅 하세용!!! pic.twitter.com/TRqDMt1N0w,happy
좋겟다 . . . 저만.집이내 ㅋ..,happy
아...진짜 짜증나네,angry
"ㅈㄴ 딴소린데 학생증 도둑맞아서, 플레이 하려는데 자꾸 커스텀이 다르게 바뀌었단 일화를 듣고 프리챤도 역시 조심해야한단 생각을 했다 ",fear
"설정대비 그저 갓 배운변태분들 사랑해요
이래서 제가 일슷 메인에 
레이× 나기사 세워놨쟈누 https://twitter.com/112x113/status/969100087635750912 …",sad
오레오 ,angry
앗!! 나쁘댜!!! 쳇!!!,angry
"#ㅋㅏㅈㅣㄴㅗ사이트주소
#ㅇㅐㄴㅣㅁㅔㅇㅣ션추천
 J F K 3 2 3 . C O M 


입장 


마고요행최는




까특경집와단




으서다대업중...

ejeUGloiYlVER7rI1cUm",angry
유자열매님 고전코스 많이 해주세요 ㅎㅎ,fear
아 내가 돌아버려 협라하다가 연결 끊겨서 그대로 팅겼어 ㅠ 미쳤냐고 협라 중이었다고,happy
"#마블ㅋㅏㅈㅣㄴㅗ주소
#ㅅㅏ설ㅂㅐ팅사ㅇㅣ트
 X M X 4 5 2 . C O M 


입장 


이다병부다볼




촉으해빨옮는




없만이할고닦...

E78fWY47oCIoN6OknrKH",angry
 안녕하세요! 트친소에 흔적남기셔서 멘션드려요!! 너무 늦게 멘션드려서 죄송합니다...알림창이 밀려서 몰랐어요혹시 괜찮으시다면 트친할수잇을가요??같이 잘지냈으면 좋겠어요!,sad
"밈 금동현이요 ,,",happy
당직당직... 투입부터 할게 넘 마나,sad
"펠레의 저주는 아직도 유효하다!


#COYS 
#Tottenhampic.twitter.com/KFuBFWzJjC",happy
( .....떨어질거또 업는데.. 또 시비거는거야..?) pic.twitter.com/j8Zyx2Hc1h,sad
"ㄹㅇ 와 밀러랑 무드 정말 사이가 좋다~~하면 진짜 표정관리 못하고 
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어이없지만 재티줫으니까봐준다.밀러.잘생겨서넘어간다",angry
 좌우반전이라니,fear
자? 안자? 안자면 자요!! 내일 콘서트다아아아아,fear
"#구리출장걸추천


카카오톡 : 《PAA4》

연예인급미녀
오늘힐링하세요
#송파출장업소추천 #서울출장걸
#경기출장 #영천출장만남강추
pic.twitter.com/2QkN2s2JqS",angry
"왜 그랬는지 알겠네. 피치 네 이년 
#피치년 #키메라야 #지져라pic.twitter.com/SEpGNK3Tns",fear
케이크칼 새키 ,angry
동네 노잼  pic.twitter.com/7KO2ABuodx,fear
냉면빨리(,angry
감사합니다!!,happy
"#스무살_진영이의_봄 
진영아생일축하해
#HAPPY_BAEBAE_DAY 
진영아사랑해",happy
헐 진짜여???? 언제???? 알림 암것두 없었는데,sad
내일은 꼭 과제 하나 끝내야해,happy
하루종일 17터랙만 들으셨나보네욥,happy
왜리트윗해,angry
나 왜 여기서 이딴짤이나 찌고잇지 집갈까pic.twitter.com/L5UwXLGzNe,fear
"제가 키가 작아서 그런거뿐이지~
나이는 제가 누나에요~",angry
"헐..., 히지카타랑 꽃",angry
 별님 안녕하세요! 트친소에 남겨주신 흔적 보고 찾아왔어요 맞팔 부탁드려도 될까요?,happy
"#배틀그라운드적위치공유

사이트안내 : http://xn--352bl7q7ja92d.com아이언몰.com 
텔레그램 : @MARVEL8282

#서든핵사이트 #서든핵판매처 #서든핵판매사이트 #서든핵배포
#카배아이디판매 #카배아이디팝니다
#배그핵사이트
#배그핵가격

#모바일배그핵
#배그핵esp
 pic.twitter.com/rQ4kmFKGce",angry
솔직히 이정도면 정신 안나가는게 이상한 수준... 동화 얘기해달라 하고 아직 아이 다운 면이 남아있어서 정말 다행이야,sad
"아 욕나와ㅡㅡ
애들 뻘줌히 서있게 한게 뭣 때문이게
아오",angry
저두 잘부탁드려용 새강님 ㅠㅁㅠ!! ,happy
ㅋㅋㅋㅋㅋㄲㅋ저희엄마도 외할머니한테 세뱃돈 받으시는데..! 아직 해어님도 받으실 나이에여!! 흐하하 즐길수있을때 열심히 즐겨요! 야호!(거리에서 주는 헬륨풍선을 받으며,happy
아 학교 가..,sad
"ㅊㅁ) 이 영상은 출처가 어디에요??

#MTVLAKPOPBTS 
#MTVLAFANDOMBTSARMY
#MTVLAINSTAGLJUNGKOOK
#PremiosMTVMIAW  @BTS_twt",happy
same here! 안녕하세요!,happy
"??누가???누구랑???사이가 ???좋아??? 
으음...그래애 아주..최악....은, 맞아. 최악이야. 좋게 포장할수 없는 사이지.
... 자세한건 알바 없지만. 내가 하려는일을 사사건건방해한다는점에서 현재진행형으로 거슬리는 사람 1순위인데. 여튼.",angry
정구가 ㅠㅠㅠㅠㅠㅠㅠ 운동도 잘해 ㅠ ㅠ ㅠㅠㅠ 못하는게 뭐야 대체  으쌰으쌰 표정 넘 귀엽구 ㅠㅠㅠㅠㅠ,fear
둘다먹으면 앙대요...?(갈등,sad
구분이 안 간대서,sad
앜ㅋ 집에서 ..일어버린거라서 괜찮을거에오..,sad
졔쨘!!!!미소쨘,sad
흐어어어우ㅜㅜ 난 왜 지금본걸까ㅜㅜ 이렇게 이쁜사진으루ㅜ,happy
백총재 어제 활약 멋졌습니다!!!,happy
